"","ID_Year","Region","Site.Lat","Drought","Experiment_Date","SLA","Water_Content","Assimilation","Stomatal_Conductance","Period"
"45","S07_2014","3.South","34.3_S07","D",92,208.433515482696,0.1715625,10.6515781,0.704641979,"Peak"
"46","S07_2014","3.South","34.3_S07","D",84,198.525641025641,0.222857142857143,6.75397945433333,0.0801877583333333,"Peak"
"47","S07_2014","3.South","34.3_S07","W",98,225.83081570997,0.174210526315789,15.2357295666667,0.643549534333333,"Peak"
"48","S07_2014","3.South","34.3_S07","D",98,239.177215189873,0.169285714285714,19.7785309166667,1.02027008566667,"Peak"
"49","S07_2014","3.South","34.3_S07","W",94,197.101727447217,0.179655172413793,16.8173306066667,0.600269999,"Peak"
"50","S07_2014","3.South","34.3_S07","W",99,193.864013266998,0.231923076923077,8.795457129,0.318562256333333,"Peak"
"51","S07_2014","3.South","34.3_S07","D",87,211.09375,0.256,12.0627263,0.472594893666667,"Peak"
"52","S07_2014","3.South","34.3_S07","D",98,212.869127516779,0.198666666666667,15.0293772366667,0.650091917333333,"Peak"
"53","S07_2014","3.South","34.3_S07","W",92,165.150602409639,0.228965517241379,12.0189092766667,0.731781343,"Peak"
"54","S07_2014","3.South","34.3_S07","D",98,335.995850622407,0.137714285714286,10.54587708,0.620857485,"Peak"
"55","S07_2014","3.South","34.3_S07","D",94,289.894736842105,0.17972972972973,11.2765975,0.400222971333333,"Peak"
"56","S07_2014","3.South","34.3_S07","W",104,253.511450381679,0.180689655172414,14.0449682266667,0.451095253333333,"Peak"
"57","S07_2014","3.South","34.3_S07","W",99,180.889830508475,0.245833333333333,7.31748954133333,0.155613336666667,"Peak"
"58","S07_2014","3.South","34.3_S07","D",101,415.82995951417,0.112272727272727,11.9730426433333,0.521304583666667,"Peak"
"59","S07_2014","3.South","34.3_S07","D",98,274.078303425775,0.185757575757576,11.6356688233333,0.681614809333333,"Peak"
"60","S07_2014","3.South","34.3_S07","W",99,255.372279495991,0.178163265306122,9.96209967566667,0.370283995,"Peak"
"61","S07_2014","3.South","34.3_S07","D",95,200.687679083095,0.205294117647059,16.6477857566667,0.770451072333333,"Peak"
"62","S07_2014","3.South","34.3_S07","D",93,245.801104972376,0.190526315789474,15.2274610333333,0.450103178666667,"Peak"
"63","S07_2014","3.South","34.3_S07","W",101,309.426934097421,0.145416666666667,13.4663589833333,0.636768076333333,"Peak"
"64","S07_2014","3.South","34.3_S07","D",102,340.431778929188,0.137857142857143,9.960583978,0.489456692666667,"Peak"
"65","S07_2014","3.South","34.3_S07","D",93,191.074074074074,0.261290322580645,6.58057407066667,0.0813732273333333,"Peak"
"66","S07_2014","3.South","34.3_S07","W",109,245.95009596929,0.186071428571429,13.74863503,0.417006990333333,"Peak"
